Algorithm,Trial,ObservationRatio,Status,MaskSeed,SpatterSeed,TensorInitializationSeed,MatrixInitializationSeed,ExecutionSeed,ActualObservationRatio,RealizedSpatterDensity,EffectiveChangedPixelDensity,HuberDelta,AccuracyEvaluationRuntimeSeconds,PostCalibrationMeanReferenceNRE,FinalFrameReferenceNRE,LateWindowMeanReferenceNRE
TeCPSGD,43,0.7,successful,10043,20043,30043,40043,504305,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,123.5614123,0.130842621218481,0.128328644447075,0.119659788548283
OLSTEC_70,43,0.7,successful,10043,20043,30043,40043,504306,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,147.1649476,0.0697456873832767,0.0815623914584182,0.0730126783389377
OLSTEC_80,43,0.7,successful,10043,20043,30043,40043,504307,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,146.3087279,0.0614364056581437,0.071477913651966,0.0648562458337723
OLSTEC_90,43,0.7,successful,10043,20043,30043,40043,504308,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,147.0623368,0.0561292585107335,0.0716644912022183,0.0584522011063328
OLSTEC_99,43,0.7,successful,10043,20043,30043,40043,504309,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,147.2259598,0.0610263341851111,0.0930937755218461,0.0670544119232183
RSI_OLSTEC,43,0.7,successful,10043,20043,30043,40043,504310,0.699892919181995,0.0100447694676282,0.0100447694676282,0.1,174.8041706,0.0440511628720708,0.0508028565300572,0.0448989924690482
CP_WOPT,44,0.7,successful,10044,20044,30044,40044,504401,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,311.5529236,0.178205963210626,0.199238962891217,0.186347090423285
Petrels,44,0.7,successful,10044,20044,30044,40044,504402,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,219.2033867,0.112077298078392,0.153522112926607,0.132371267415007
Grasta,44,0.7,successful,10044,20044,30044,40044,40044,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,126.1884423,0.101297847892719,0.110778279210666,0.10329757260763
Grouse,44,0.7,successful,10044,20044,30044,40044,504404,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,123.1197848,0.999936806875602,0.999939865271266,0.999944519101234
TeCPSGD,44,0.7,successful,10044,20044,30044,40044,504405,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,123.6671664,0.141657394186337,0.128591359790657,0.119744669349279
OLSTEC_70,44,0.7,successful,10044,20044,30044,40044,504406,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,148.3109635,0.0695756322775976,0.0828064979991946,0.073426586867114
OLSTEC_80,44,0.7,successful,10044,20044,30044,40044,504407,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,147.5832655,0.0620042360962156,0.075529322259752,0.0645739254485926
OLSTEC_90,44,0.7,successful,10044,20044,30044,40044,504408,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,147.8609254,0.0562288322050962,0.0725811592500212,0.0585436016103858
OLSTEC_99,44,0.7,successful,10044,20044,30044,40044,504409,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,147.1210841,0.061520293010795,0.094985888477316,0.0679803911861835
RSI_OLSTEC,44,0.7,successful,10044,20044,30044,40044,504410,0.699901655305486,0.00999852498784539,0.00999852498784539,0.1,174.2460648,0.0439783449753677,0.0515120499777179,0.0450155288610645
CP_WOPT,45,0.7,successful,10045,20045,30045,40045,504501,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,307.3691674,0.178484264386004,0.199695058466103,0.186527844192377
Petrels,45,0.7,successful,10045,20045,30045,40045,504502,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,222.9722961,0.112452094507783,0.156926055770756,0.132514231480468
Grasta,45,0.7,successful,10045,20045,30045,40045,40045,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,127.0775514,0.10126788919178,0.108766061778935,0.103017954691722
Grouse,45,0.7,successful,10045,20045,30045,40045,504504,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,123.1910928,0.999936464342721,0.99991203855823,0.999940866410815
TeCPSGD,45,0.7,successful,10045,20045,30045,40045,504505,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,123.3528597,0.143157102752887,0.128185523169221,0.119710025208296
OLSTEC_70,45,0.7,successful,10045,20045,30045,40045,504506,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,146.7422761,0.0700175917150033,0.0843512486013128,0.0733430552270793
OLSTEC_80,45,0.7,successful,10045,20045,30045,40045,504507,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,146.5687091,0.0622772096702208,0.0728643366321121,0.0644237882152927
OLSTEC_90,45,0.7,successful,10045,20045,30045,40045,504508,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,145.7121061,0.0560996933449351,0.0721795917062224,0.0586374923568808
OLSTEC_99,45,0.7,successful,10045,20045,30045,40045,504509,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,146.6563238,0.0614881968090766,0.0992418749574953,0.0684858376048092
RSI_OLSTEC,45,0.7,successful,10045,20045,30045,40045,504510,0.699974867818653,0.0100073560692002,0.0100073560692002,0.1,175.5872045,0.0440162981751884,0.0506837717746089,0.0449755979671477
CP_WOPT,46,0.7,successful,10046,20046,30046,40046,504601,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,300.036606,0.178325153842654,0.201888695468486,0.186866627743022
Petrels,46,0.7,successful,10046,20046,30046,40046,504602,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,219.5431197,0.11255366671542,0.155852409706212,0.131934704770901
Grasta,46,0.7,successful,10046,20046,30046,40046,40046,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,126.0630124,0.101231700377574,0.10801210385298,0.102725388965657
Grouse,46,0.7,successful,10046,20046,30046,40046,504604,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,122.6274635,0.999871133199958,0.999829805593564,0.999851615331805
TeCPSGD,46,0.7,successful,10046,20046,30046,40046,504605,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,123.4276296,0.139610827893039,0.12837020458574,0.119746244549826
OLSTEC_70,46,0.7,successful,10046,20046,30046,40046,504606,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,146.5532639,0.07002284496736,0.0787361669377296,0.0730184751875368
OLSTEC_80,46,0.7,successful,10046,20046,30046,40046,504607,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,146.6342815,0.0622358922979466,0.0740620711341679,0.0643519216711477
OLSTEC_90,46,0.7,successful,10046,20046,30046,40046,504608,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,146.3553097,0.056145309856719,0.071559317817589,0.058205217875129
OLSTEC_99,46,0.7,successful,10046,20046,30046,40046,504609,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,146.0148351,0.0607419841164714,0.087781618174996,0.0667653771391357
RSI_OLSTEC,46,0.7,successful,10046,20046,30046,40046,504610,0.700063495158415,0.0100052669961916,0.0100052669961916,0.1,173.3556663,0.0439977454970933,0.0507977288715747,0.0449874694329171
CP_WOPT,47,0.7,successful,10047,20047,30047,40047,504701,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,305.2236238,0.178025046238374,0.198612417917442,0.186116507071028
Petrels,47,0.7,successful,10047,20047,30047,40047,504702,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,217.4728656,0.111893449766191,0.163930740135014,0.132235150689549
Grasta,47,0.7,successful,10047,20047,30047,40047,40047,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,121.558934,0.10106507642968,0.109531966147444,0.102400435957104
Grouse,47,0.7,successful,10047,20047,30047,40047,504704,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,118.2128196,0.999953820909385,0.999927987620727,0.999947975825385
TeCPSGD,47,0.7,successful,10047,20047,30047,40047,504705,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,116.5981108,0.143653814025923,0.128398473403617,0.119702505404134
OLSTEC_70,47,0.7,successful,10047,20047,30047,40047,504706,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,137.9814252,0.0699751462850482,0.0815428818359613,0.0723856252042292
OLSTEC_80,47,0.7,successful,10047,20047,30047,40047,504707,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,138.0864773,0.0620393251623652,0.0738275972408367,0.0641851281939403
OLSTEC_90,47,0.7,successful,10047,20047,30047,40047,504708,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,138.0695776,0.0562127500759478,0.0713277234552481,0.05797811368524
OLSTEC_99,47,0.7,successful,10047,20047,30047,40047,504709,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,138.692711,0.0614081147663472,0.0963242201752135,0.0677993847340057
RSI_OLSTEC,47,0.7,successful,10047,20047,30047,40047,504710,0.699901845221214,0.00997481717445912,0.00997481717445912,0.1,164.1423057,0.0440032272458017,0.0506170137969748,0.0448921126455132
CP_WOPT,48,0.7,successful,10048,20048,30048,40048,504801,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,290.3674077,0.176951506826207,0.196741707667988,0.185027669103352
Petrels,48,0.7,successful,10048,20048,30048,40048,504802,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,222.6036148,0.11186620714489,0.146603944910194,0.131033294059834
Grasta,48,0.7,successful,10048,20048,30048,40048,40048,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,121.1946474,0.101097405893188,0.108108217689994,0.102255441201377
Grouse,48,0.7,successful,10048,20048,30048,40048,504804,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,117.8455653,1.00001989296848,1.00003755712503,1.00003251326692
TeCPSGD,48,0.7,successful,10048,20048,30048,40048,504805,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,114.772571,0.13359431001923,0.12845434574234,0.119613942702858
OLSTEC_70,48,0.7,successful,10048,20048,30048,40048,504806,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,136.0082562,0.0698750497542021,0.0788793556867691,0.0727320821830078
OLSTEC_80,48,0.7,successful,10048,20048,30048,40048,504807,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,136.3235749,0.0628194281719723,0.0729620270664557,0.0640272612016967
OLSTEC_90,48,0.7,successful,10048,20048,30048,40048,504808,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,135.64426,0.0562627406445746,0.0699574774824313,0.0578335030629705
OLSTEC_99,48,0.7,successful,10048,20048,30048,40048,504809,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,136.1306215,0.0614330694985645,0.0957298457768085,0.0669795709613753
RSI_OLSTEC,48,0.7,successful,10048,20048,30048,40048,504810,0.699999271989709,0.00994392421602787,0.00994392421602787,0.1,162.011515,0.0439506494572183,0.0509538994450007,0.0448265887821059
CP_WOPT,49,0.7,successful,10049,20049,30049,40049,504901,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,294.8377098,0.17691585858405,0.196646166196024,0.185014032033427
Petrels,49,0.7,successful,10049,20049,30049,40049,504902,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,224.1242672,0.112425593086775,0.167275011152669,0.132529650528295
Grasta,49,0.7,successful,10049,20049,30049,40049,40049,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,126.091778,0.101260801521789,0.107875825399466,0.102849122291782
Grouse,49,0.7,successful,10049,20049,30049,40049,504904,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,122.5589161,0.9999724698728,0.999977314824892,0.999972289411173
TeCPSGD,49,0.7,successful,10049,20049,30049,40049,504905,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,121.8525425,0.174597272209214,0.176425793140621,0.171293195891391
OLSTEC_70,49,0.7,successful,10049,20049,30049,40049,504906,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,144.8873358,0.0709444616884977,0.0801842312153485,0.0732244044200199
OLSTEC_80,49,0.7,successful,10049,20049,30049,40049,504907,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,144.1146475,0.0620162444398191,0.0723591633997531,0.0642173547189158
OLSTEC_90,49,0.7,successful,10049,20049,30049,40049,504908,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,144.448287,0.0562581641180524,0.0696424532337226,0.0578671464048195
OLSTEC_99,49,0.7,successful,10049,20049,30049,40049,504909,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,143.890963,0.0610344767339116,0.0904939600545032,0.0670724639058423
RSI_OLSTEC,49,0.7,successful,10049,20049,30049,40049,504910,0.700018706699214,0.0100194473705534,0.0100194473705534,0.1,170.9554512,0.0439790272075599,0.0505605948709295,0.044923606565656
CP_WOPT,50,0.7,successful,10050,20050,30050,40050,505001,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,299.3744745,0.177044883543715,0.196206161593296,0.185042094373824
Petrels,50,0.7,successful,10050,20050,30050,40050,505002,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,223.7679247,0.112174702742711,0.158312910809959,0.133103994819832
Grasta,50,0.7,successful,10050,20050,30050,40050,40050,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,125.7451817,0.10117712416582,0.109284823222652,0.103218806756428
Grouse,50,0.7,successful,10050,20050,30050,40050,505004,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,122.6608027,0.999938168242593,0.999937881773371,0.999945498053749
TeCPSGD,50,0.7,successful,10050,20050,30050,40050,505005,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,121.5088318,0.128820186645637,0.122186886058936,0.111961718575413
OLSTEC_70,50,0.7,successful,10050,20050,30050,40050,505006,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,144.0758262,0.0690783819074587,0.0740303123372986,0.072923720755379
OLSTEC_80,50,0.7,successful,10050,20050,30050,40050,505007,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,144.3378902,0.0614564991654947,0.0712653312455618,0.0641828890085297
OLSTEC_90,50,0.7,successful,10050,20050,30050,40050,505008,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,144.609146,0.0560346384857217,0.0703537009969132,0.0583945172594131
OLSTEC_99,50,0.7,successful,10050,20050,30050,40050,505009,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,143.8570018,0.0612482927051303,0.096003207468815,0.0672020499462601
RSI_OLSTEC,50,0.7,successful,10050,20050,30050,40050,505010,0.699968315726035,0.0100006457134754,0.0100006457134754,0.1,173.1335979,0.0439638283892796,0.0507429341271164,0.0448638721829581
CP_WOPT,1,0.5,successful,10001,20001,30001,40001,500101,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,276.7784291,0.176848209743049,0.197660084706569,0.184975869418252
Petrels,1,0.5,successful,10001,20001,30001,40001,500102,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,206.9170019,0.116766447696175,0.17018420089579,0.137034260314647
Grasta,1,0.5,successful,10001,20001,30001,40001,40001,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,151.9730906,0.111349397292624,0.120467815230894,0.112652788675379
Grouse,1,0.5,successful,10001,20001,30001,40001,500104,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,139.359184,0.999881337386759,0.999877102378448,0.999886172469741
TeCPSGD,1,0.5,successful,10001,20001,30001,40001,500105,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,138.7683279,0.165419282155986,0.130710710623563,0.121753765546936
OLSTEC_70,1,0.5,successful,10001,20001,30001,40001,500106,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,148.9281121,0.0796887305319448,0.0947465970901672,0.0832976834674834
OLSTEC_80,1,0.5,successful,10001,20001,30001,40001,500107,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,147.1811523,0.0705339564014202,0.0783336354053548,0.0734224948530346
OLSTEC_90,1,0.5,successful,10001,20001,30001,40001,500108,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,146.2127782,0.0592393030419818,0.0745367596540924,0.0609055078641098
OLSTEC_99,1,0.5,successful,10001,20001,30001,40001,500109,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,145.2327603,0.0617925945624585,0.093839263054466,0.0668835188445902
RSI_OLSTEC,1,0.5,successful,10001,20001,30001,40001,500110,0.500047953721335,0.0100093501843449,0.0100093501843449,0.1,163.6834418,0.0443723261954454,0.0510811024232788,0.0453666404032651
CP_WOPT,2,0.5,successful,10002,20002,30002,40002,500201,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,256.0789602,0.176629810712454,0.194245691931109,0.184508103554665
Petrels,2,0.5,successful,10002,20002,30002,40002,500202,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,188.0113585,0.116689492059221,0.157784159285069,0.136980772136238
Grasta,2,0.5,successful,10002,20002,30002,40002,40002,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,119.8068583,0.111175871403535,0.118366703673419,0.112698841423849
Grouse,2,0.5,successful,10002,20002,30002,40002,500204,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,116.2771417,0.9998547297385,0.999953715735406,0.999849534875349
TeCPSGD,2,0.5,successful,10002,20002,30002,40002,500205,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,116.1118667,0.142606618978387,0.130031085130728,0.120573221926423
OLSTEC_70,2,0.5,successful,10002,20002,30002,40002,500206,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,135.3951838,0.0796530851874204,0.0853557251811916,0.0828582555918919
OLSTEC_80,2,0.5,successful,10002,20002,30002,40002,500207,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,135.3008428,0.0703699278038631,0.0774694465187847,0.072608420310999
OLSTEC_90,2,0.5,successful,10002,20002,30002,40002,500208,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,135.2515367,0.0595736791734681,0.0752013651955136,0.061395671395322
OLSTEC_99,2,0.5,successful,10002,20002,30002,40002,500209,0.50012911104246,0.0100109961206547,0.0100109961206547,0.1,135.165647,0.0620659333517285,0.0932716663742682,0.0675200111809783
